idx,artist_id,artist_name,genre_id,genre_name,style_id,style_name,width,height,image_mode,phash,duplicate_group,duplicate_group_size
68842,0,Unknown Artist,10,Unknown Genre,22,Rococo,1808,1382,RGB,879c78ad9cf164c2,6660,1
32140,0,Unknown Artist,5,nude_painting,22,Rococo,1713,1382,RGB,c46c17cbec33ab0c,6661,1
78752,0,Unknown Artist,10,Unknown Genre,4,Baroque,1859,1382,RGB,9581c143f6a66ecd,6662,1
55718,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1679,RGB,a9e9179693c143c7,6663,1
48836,116,frans-hals,6,portrait,4,Baroque,1382,1744,RGB,beb831cdc60239e6,6664,1
26558,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,2374,1382,RGB,cf14907f651874b9,6665,1
76900,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1540,1382,RGB,f06d64f039d04f4b,6666,1
61970,0,Unknown Artist,8,sketch_and_study,13,Mannerism_Late_Renaissance,1382,1930,RGB,882c9d9fd2b4c1e6,6667,1
78595,0,Unknown Artist,10,Unknown Genre,4,Baroque,2010,1382,RGB,8f35421b24cd7aa7,6668,1
32587,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1507,RGB,8bc23c358ddced03,6669,1
56012,77,titian,7,religious_painting,11,High_Renaissance,1867,1382,RGB,c839a2cbcc631fcc,6670,1
31036,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,1842,RGB,ce9b316c39336631,6671,1
81082,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1992,1382,RGB,b54709b678e924bc,6672,1
56189,23,hieronymus-bosch,7,religious_painting,17,Northern_Renaissance,1382,3675,RGB,e1bf976a640639c2,6673,1
51160,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1767,RGB,9b642cdba56c954a,6674,1
25577,0,Unknown Artist,4,landscape,22,Rococo,2125,1382,RGB,88a7327c51f88d76,6675,1
31101,83,joshua-reynolds,6,portrait,22,Rococo,1382,1727,RGB,c83c76c33b70cc93,6676,1
49907,0,Unknown Artist,6,portrait,4,Baroque,1771,1382,RGB,f58f9a704b348d29,6677,1
24914,69,raphael,7,religious_painting,11,High_Renaissance,1382,1660,RGB,8c87b3393546476b,6678,1
21180,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2152,RGB,ae263053435c6e9f,6679,1
34512,0,Unknown Artist,3,illustration,22,Rococo,1883,1382,RGB,ceec6a993c729381,6680,1
33406,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1677,RGB,d9230c776609f3d8,6681,1
56302,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3526,RGB,bef8e125b6b2e084,6682,1
31205,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2093,RGB,c1e96727ccc36742,6683,1
20411,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1931,1382,RGB,853e484cdd3ef149,6684,1
24388,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1924,RGB,844fe23593591df2,6685,1
77365,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,2131,RGB,94efc59919c36323,6686,1
20178,103,hans-memling,7,religious_painting,17,Northern_Renaissance,1382,4366,RGB,fb2c72fb05855906,6687,1
4493,20,rembrandt,4,landscape,4,Baroque,3293,1382,RGB,9f8ecc23f864e066,6688,1
31053,24,leonardo-da-vinci,7,religious_painting,11,High_Renaissance,1382,1724,RGB,d34fa0300de4d73b,6689,1
74995,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1859,1382,RGB,8ca717d3388f6331,6690,1
28610,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2191,RGB,f9ba66a125c680f3,6691,1
7460,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1979,RGB,bae38835d6626da4,6692,1
19683,0,Unknown Artist,6,portrait,4,Baroque,1382,1874,RGB,99990d6b620fb6c6,6693,1
32854,69,raphael,7,religious_painting,11,High_Renaissance,1382,2082,RGB,e74b9f9419684c9c,6694,1
81116,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1788,1382,RGB,e3c6dc398d20f82d,6695,1
49488,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,2139,RGB,cdcfb73cb013d048,6696,1
40245,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1792,RGB,ec84de100ff12773,6697,1
64817,77,titian,6,portrait,11,High_Renaissance,1382,1836,RGB,fde0a61793134e62,6698,1
78739,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1962,RGB,f1618edeb2899998,6699,1
78488,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1536,1382,RGB,c0cf5bf831c1e323,6700,1
56410,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1382,RGB,eb9cbcd3a0299549,6701,1
56249,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1406,RGB,c7ad90e013971bda,6702,1
33602,0,Unknown Artist,2,genre_painting,4,Baroque,1847,1382,RGB,c1c595bd3f8084f3,6703,1
71674,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,2836,RGB,95584b2c2c93f5e3,6704,1
27503,24,leonardo-da-vinci,8,sketch_and_study,8,Early_Renaissance,1382,1945,RGB,b93160ce4fc2de8c,6705,1
43388,77,titian,6,portrait,11,High_Renaissance,1382,1903,RGB,8919b2c32e6a35eb,6706,1
54156,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1660,RGB,8abb0474f37c9256,6707,1
52592,67,tintoretto,6,portrait,13,Mannerism_Late_Renaissance,1382,1721,RGB,b9d949c916676236,6708,1
63442,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1731,RGB,9a3065873196debc,6709,1
72305,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,3197,RGB,e4b31ac7989469f1,6710,1
42667,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2306,RGB,9a89c13273939ef8,6711,1
18037,25,albrecht-durer,6,portrait,17,Northern_Renaissance,1382,1920,RGB,874f603e6a917cca,6712,1
51013,0,Unknown Artist,1,cityscape,4,Baroque,2121,1382,RGB,d3b984ee5c0be071,6713,1
70521,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,3121,RGB,e7f1333c9cb1ac40,6714,1
1906,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,2116,1382,RGB,da5b16ee2aa52929,6715,1
38941,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1951,RGB,eea417f0185fe189,6716,1
50851,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1440,RGB,c3d41e4a6b396d64,6717,1
76430,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1777,RGB,ca7b09388df964b4,6718,1
47125,0,Unknown Artist,7,religious_painting,11,High_Renaissance,2704,1382,RGB,949d7d7918c64e32,6719,1
75935,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1953,RGB,f595cc09ce789364,6720,1
68500,0,Unknown Artist,10,Unknown Genre,22,Rococo,2516,1382,RGB,8d96e30d57a13c6c,6721,1
27256,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1758,RGB,9b643499673e688e,6722,1
26597,77,titian,6,portrait,11,High_Renaissance,1382,2447,RGB,c57c3ba3d11934e8,6723,1
20593,0,Unknown Artist,7,religious_painting,4,Baroque,1382,2280,RGB,9b7966a6e412b9c1,6724,1
76781,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,2173,RGB,81b837c5f87b6630,6725,1
74142,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1910,RGB,9fe5101c2727ec5c,6726,1
54981,0,Unknown Artist,2,genre_painting,4,Baroque,1811,1382,RGB,976879341e0ecbb1,6727,1
5315,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,2170,RGB,bbc2c41e92c35bb4,6728,1
23757,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1644,RGB,9bacb28bb4959136,6729,1
69855,0,Unknown Artist,10,Unknown Genre,22,Rococo,2065,1382,RGB,d2535dcd8e26c2f0,6730,1
78598,0,Unknown Artist,10,Unknown Genre,4,Baroque,1779,1382,RGB,9c9451997d33cc56,6731,1
26412,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1499,1382,RGB,e4437b8c71fb0338,6732,1
32259,80,peter-paul-rubens,7,religious_painting,4,Baroque,1382,3645,RGB,bf60a52b93cce8b0,6733,1
48101,110,joseph-wright,6,portrait,22,Rococo,1382,1970,RGB,8dae52414e3cd19f,6734,1
72352,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1663,1382,RGB,8a89e36075359c9f,6735,1
63299,126,thomas-gainsborough,6,portrait,22,Rococo,1564,1382,RGB,8f9e15a6b769d041,6736,1
30360,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1570,RGB,d62d815ac8f38ecc,6737,1
25526,0,Unknown Artist,2,genre_painting,22,Rococo,1753,1382,RGB,f937660849e136dc,6738,1
54309,0,Unknown Artist,2,genre_painting,22,Rococo,1680,1382,RGB,97ea9866c9b46c92,6739,1
50301,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,2145,RGB,a9a687d638e98d98,6740,1
62752,0,Unknown Artist,3,illustration,22,Rococo,1382,1739,RGB,cad2f4499a7c9d11,6741,1
5428,20,rembrandt,7,religious_painting,4,Baroque,1382,1756,RGB,afe09495e28d7a07,6742,1
79386,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1523,1382,RGB,a853c9e6931179f4,6743,1
74826,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1661,1382,RGB,dc27616c85d44d7a,6744,1
32038,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2679,RGB,bd7ab8e2e5b49090,6745,1
63762,80,peter-paul-rubens,6,portrait,4,Baroque,1465,1382,RGB,83b63d49c1d34e9c,6746,1
56863,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1386,RGB,bec4e019853fc3b2,6747,1
26507,0,Unknown Artist,9,still_life,22,Rococo,1680,1382,RGB,843f5bc01e73609f,6748,1
55901,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2362,RGB,f7aab282c8c5ada1,6749,1
57010,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2596,RGB,91f665cd18366789,6750,1
17590,20,rembrandt,10,Unknown Genre,4,Baroque,1382,1553,RGB,b894cbc38c6c967a,6751,1
35541,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1382,1887,RGB,c76f62b01d3a78a1,6752,1
46947,0,Unknown Artist,8,sketch_and_study,22,Rococo,1382,2044,RGB,83433e3d693626d9,6753,1
64189,0,Unknown Artist,6,portrait,17,Northern_Renaissance,1381,1994,RGB,8af5103b46e7c89d,6754,1
20031,80,peter-paul-rubens,6,portrait,4,Baroque,1382,2063,RGB,c81f613f33c81667,6755,1
64887,126,thomas-gainsborough,6,portrait,22,Rococo,1382,1842,RGB,8b6156528bb36937,6756,1
35946,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1753,RGB,c46c2f3293197a6e,6757,1
78676,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1882,RGB,d90c2df3b4033be4,6758,1
75916,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,1884,RGB,c5d96846ed06c37a,6759,1
49143,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1740,RGB,c726f3d13869b00f,6760,1
25270,0,Unknown Artist,2,genre_painting,17,Northern_Renaissance,1814,1382,RGB,f69a91e0ad19a32d,6761,1
51748,58,pietro-perugino,6,portrait,11,High_Renaissance,1382,1448,RGB,8e933c79616c7166,6762,1
45009,0,Unknown Artist,9,still_life,4,Baroque,2008,1381,RGB,e03a7cf08f78c193,6763,1
41278,58,pietro-perugino,7,religious_painting,11,High_Renaissance,3184,1382,RGB,8d5282adf327716a,6764,1
49667,110,joseph-wright,6,portrait,22,Rococo,1382,1759,RGB,dea504316fe9521d,6765,1
28914,0,Unknown Artist,2,genre_painting,22,Rococo,1954,1382,RGB,d1db3cf8163dea00,6766,1
49986,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,1382,1939,RGB,c4b16a6eb14e3dc2,6767,1
4480,20,rembrandt,8,sketch_and_study,4,Baroque,1382,1531,RGB,e4355393c78e582d,6768,1
42524,69,raphael,6,portrait,11,High_Renaissance,1382,2038,RGB,b6bec8610b87ce4c,6769,1
56439,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1402,1382,RGB,bb95e472c1689633,6770,1
70493,0,Unknown Artist,10,Unknown Genre,4,Baroque,2100,1382,RGB,95b5364a61e66d94,6771,1
60830,128,canaletto,4,landscape,22,Rococo,1711,1382,RGB,f7c50a5b71e4085b,6772,1
37323,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1382,1406,RGB,8ae477b91d5b1852,6773,1
27622,0,Unknown Artist,6,portrait,22,Rococo,1382,1725,RGB,923be46d936c8993,6774,1
76711,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1526,1382,RGB,83677a907d76861c,6775,1
58141,0,Unknown Artist,1,cityscape,22,Rococo,2442,1382,RGB,8180ac5d339e6afd,6776,1
25320,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,2160,RGB,ea8ed59994390d66,6777,1
3375,25,albrecht-durer,6,portrait,17,Northern_Renaissance,1382,1915,RGB,b9bc1693cccd620e,6778,1
28527,23,hieronymus-bosch,7,religious_painting,17,Northern_Renaissance,1382,3574,RGB,e0c3b8213f4742fe,6779,1
30000,0,Unknown Artist,6,portrait,22,Rococo,1382,1871,RGB,f1f91f0e02a58d59,6780,1
56013,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2875,1382,RGB,da61485ae154bfd1,6781,1
19219,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1581,1382,RGB,b4b78cc94b4d9594,6782,1
74573,0,Unknown Artist,10,Unknown Genre,22,Rococo,2113,1382,RGB,ddd1423f0c937c0d,6783,1
56490,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1782,RGB,8b3670c9d287ce5c,6784,1
41259,0,Unknown Artist,7,religious_painting,22,Rococo,1382,2570,RGB,d2daec14bf0390cd,6785,1
4422,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1808,RGB,cd6b807c1d9a74f0,6786,1
38510,80,peter-paul-rubens,6,portrait,4,Baroque,1382,2009,RGB,bfc8a633409dcc6c,6787,1
48217,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1727,RGB,d84e6cb1124e6977,6788,1
28589,23,hieronymus-bosch,6,portrait,17,Northern_Renaissance,1382,3575,RGB,c2ec271b32390f37,6789,1
48161,0,Unknown Artist,9,still_life,4,Baroque,1647,1382,RGB,99197cc63e32c31b,6790,1
78495,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1661,RGB,9c8c673333d3929c,6791,1
48869,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,1707,RGB,8a7a212dd7473596,6792,1
55878,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1914,RGB,bec1413e61661d79,6793,1
26021,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2779,RGB,b98ce29b4d2649da,6794,1
28772,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1633,RGB,ce3c613636c3b139,6795,1
71851,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1876,RGB,cc852b6c32b353ec,6796,1
70471,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,2030,RGB,d7f1119b658c874c,6797,1
42440,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1382,2441,RGB,afe5f891b461b304,6798,1
18101,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1758,1382,RGB,fbd60d1d6272c08b,6799,1
37312,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1647,1382,RGB,945b722b25cf874a,6800,1
71354,0,Unknown Artist,10,Unknown Genre,4,Baroque,1829,1382,RGB,d0911c2fcf6570f8,6801,1
46751,0,Unknown Artist,2,genre_painting,22,Rococo,1382,2604,RGB,91814e2e587963fe,6802,1
63509,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1760,RGB,db536e4c39672c18,6803,1
28996,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1561,1382,RGB,aca4559ae1dbf80c,6804,1
46093,80,peter-paul-rubens,7,religious_painting,4,Baroque,1382,1439,RGB,981d66e423becc93,6805,1
70657,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1821,RGB,c84935e66c9d6399,6806,1
62038,0,Unknown Artist,8,sketch_and_study,13,Mannerism_Late_Renaissance,1382,2146,RGB,da756a412ad429d7,6807,1
27480,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,1382,RGB,ea95b9c491c9c54e,6808,1
57043,29,lucas-cranach-the-elder,7,religious_painting,17,Northern_Renaissance,1382,1784,RGB,d0604b1f0f7d6c39,6809,1
63636,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1726,RGB,8c6cb3307887d9cb,6810,1
30599,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2264,RGB,d866501b0d172fdd,6811,1
63760,82,paolo-veronese,6,portrait,13,Mannerism_Late_Renaissance,1382,1610,RGB,e3e124180bf6f333,6812,1
55809,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1381,2122,RGB,f8fa0f6ce8d0c4c1,6813,1
48611,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1842,1382,RGB,d167a4989b0df4b2,6814,1
26650,77,titian,6,portrait,11,High_Renaissance,1575,1382,RGB,b5f29830798562cf,6815,1
68719,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,1595,RGB,ef979561c07ad01c,6816,1
20690,0,Unknown Artist,6,portrait,22,Rococo,1382,1719,RGB,c9d6663b982c3393,6817,1
23814,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1652,RGB,f8f5d34c8cccc283,6818,1
64686,0,Unknown Artist,6,portrait,4,Baroque,1382,1792,RGB,9c4a2df1636d9cc2,6819,1
62262,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,1977,RGB,aa4ad43d817a36f4,6820,1
46221,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,2112,RGB,c4f5f5ca0b1e8296,6821,1
26142,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,2363,RGB,8c82ab0a3f78fec1,6822,1
37605,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1969,RGB,954b68977287633c,1263,2
45891,77,titian,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2362,RGB,c0375bc09473a75e,6823,1
44067,0,Unknown Artist,6,portrait,22,Rococo,1862,1382,RGB,bf98e947f0cec018,6824,1
55857,58,pietro-perugino,7,religious_painting,11,High_Renaissance,2522,1382,RGB,ceb3bb2c2a2868c7,6825,1
40899,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,3237,1382,RGB,a5b7b236cc4c7069,6826,1
56317,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1381,1829,RGB,94592bb0c6972d3e,6827,1
41989,0,Unknown Artist,6,portrait,22,Rococo,1382,1673,RGB,c48d9cf22379349b,6828,1
7634,25,albrecht-durer,2,genre_painting,17,Northern_Renaissance,1382,1882,RGB,af9a93e4a413c39c,6829,1
45523,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2087,1381,RGB,eda892d384f69a85,6830,1
22586,117,hans-holbein-the-younger,7,religious_painting,17,Northern_Renaissance,1641,1382,RGB,c8d333ac5cd1a947,6831,1
19857,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1802,RGB,cc889327ea35cf32,6832,1
46280,0,Unknown Artist,2,genre_painting,22,Rococo,1920,1382,RGB,c0c5ba333d928dbc,6833,1
56961,0,Unknown Artist,7,religious_painting,4,Baroque,1382,2073,RGB,9eb1b187992966d2,6834,1
42198,0,Unknown Artist,6,portrait,22,Rococo,1382,1730,RGB,bc5b21731fcc4c2c,6835,1
63514,0,Unknown Artist,6,portrait,22,Rococo,1382,1914,RGB,88cb77bc1c307175,6836,1
37515,29,lucas-cranach-the-elder,7,religious_painting,17,Northern_Renaissance,1382,4016,RGB,bda092d8c94facd4,6837,1
52455,116,frans-hals,6,portrait,4,Baroque,1382,1805,RGB,cc86396187b7596c,6838,1
63732,0,Unknown Artist,6,portrait,17,Northern_Renaissance,1382,1862,RGB,91b16ede2b3ed048,6839,1
46471,69,raphael,7,religious_painting,11,High_Renaissance,1382,1390,RGB,ee97b14aa05b459c,6840,1
44982,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1833,RGB,ead1193ff22264e4,6841,1
61077,0,Unknown Artist,4,landscape,17,Northern_Renaissance,1382,1950,RGB,949525e19763e29e,6842,1
25575,0,Unknown Artist,7,religious_painting,22,Rococo,1382,1682,RGB,c1c72e367f880ace,6843,1
44846,126,thomas-gainsborough,6,portrait,22,Rococo,1382,2193,RGB,8609f936654cd2de,6844,1
52123,0,Unknown Artist,6,portrait,22,Rococo,1382,1705,RGB,d999367326e698c2,6845,1
57106,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2614,RGB,98a24397ed5a51b9,6846,1
56281,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1670,RGB,e4401afc7c7a3e07,6847,1
68493,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,1954,RGB,84e26718c73e5337,6848,1
55668,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1596,RGB,fea93de6a1919013,6849,1
69411,0,Unknown Artist,10,Unknown Genre,22,Rococo,1790,1382,RGB,f4789b459b6e9409,6850,1
29383,103,hans-memling,7,religious_painting,17,Northern_Renaissance,1382,1980,RGB,99bafae5e6316084,6851,1
27561,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1490,RGB,abc64d7996453316,6852,1
23795,69,raphael,7,religious_painting,11,High_Renaissance,1382,1609,RGB,c4ac7c24279b5373,6853,1
25465,0,Unknown Artist,7,religious_painting,4,Baroque,1382,2082,RGB,fad2c3850e6b7930,6854,1
36396,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1997,RGB,e8b416ebb181b6c3,6855,1
45939,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1924,1382,RGB,ff7a4091ac9aa31c,6856,1
44282,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1683,RGB,988827667a1b1ff2,6857,1
36038,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,2123,RGB,eaeab135d8a5e422,6858,1
35002,61,bartolome-esteban-murillo,7,religious_painting,4,Baroque,1382,1954,RGB,ffd9a42686c984b4,6859,1
24834,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,2012,RGB,c9b8274e57243735,6860,1
21523,38,fra-angelico,7,religious_painting,8,Early_Renaissance,2312,1382,RGB,fa1f037208c23df3,6861,1
57158,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,3014,RGB,945b6b2cbc6174b1,6862,1
63444,0,Unknown Artist,6,portrait,22,Rococo,1382,1843,RGB,cfcf363830706197,6863,1
62011,0,Unknown Artist,8,sketch_and_study,22,Rococo,1382,1838,RGB,8887373e7171bc68,6864,1
64870,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1804,RGB,8ccfe031b07acaa7,6865,1
72887,0,Unknown Artist,10,Unknown Genre,4,Baroque,1934,1382,RGB,85936a5d698ce27a,6866,1
56971,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2731,RGB,b8ebe3a4b4b46451,6867,1
42669,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1480,RGB,c5a45e557963ea18,6868,1
55705,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,2196,RGB,ccabfb346290e525,6869,1
32152,0,Unknown Artist,8,sketch_and_study,13,Mannerism_Late_Renaissance,1382,2132,RGB,dd65068f98fa4664,6870,1
68324,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1387,RGB,b22a6d9663ec1963,6871,1
79357,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1981,RGB,9b70e50fd12e0ef0,6872,1
78649,0,Unknown Artist,10,Unknown Genre,4,Baroque,1908,1382,RGB,96af3bd26218d465,6873,1
33409,0,Unknown Artist,9,still_life,22,Rococo,1382,1835,RGB,edb49259b3468939,6874,1
50437,0,Unknown Artist,6,portrait,22,Rococo,1382,1780,RGB,c59b4274290ad6f7,6875,1
73606,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1799,RGB,f1d90c86ce8d1cea,6876,1
49770,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1771,1382,RGB,c4c869bd392b163d,6877,1
78656,0,Unknown Artist,10,Unknown Genre,4,Baroque,2399,1382,RGB,81877e5dacd13952,6878,1
27927,69,raphael,6,portrait,11,High_Renaissance,1382,1864,RGB,886f96631e55a91d,6879,1
20106,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3022,RGB,ea5f351cd1d0d164,6880,1
38248,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1951,RGB,e0c3c7f073277864,6881,1
41723,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1944,RGB,9b7866c628655e99,6882,1
47313,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,2708,1382,RGB,952a1999607a9ef6,6883,1
56268,77,titian,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2271,RGB,95e50f35306497e3,6884,1
34573,87,michelangelo,7,religious_painting,11,High_Renaissance,1759,1382,RGB,b5d878a716832cdc,6885,1
56840,0,Unknown Artist,7,religious_painting,4,Baroque,1382,2190,RGB,c6cd61766f399c40,6886,1
56035,77,titian,7,religious_painting,11,High_Renaissance,1382,2059,RGB,eee9e8aea1b4a0b0,6887,1
23960,0,Unknown Artist,2,genre_painting,17,Northern_Renaissance,2017,1382,RGB,91d3f1e97cc924c1,6888,1
63109,0,Unknown Artist,6,portrait,22,Rococo,1382,1821,RGB,9ccc69327164e667,6889,1
11750,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2176,RGB,cf56b820ce99b16a,6890,1
31075,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1908,RGB,d6f2f39818878699,1450,2
28394,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,2157,RGB,e95b7722c40ad9c9,6891,1
55906,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1850,1382,RGB,90edfca82972273a,6892,1
56042,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,1386,RGB,a8ab77d062644b8f,6893,1
7444,25,albrecht-durer,5,nude_painting,17,Northern_Renaissance,1382,2362,RGB,ac4f9232967cda83,6894,1
55921,117,hans-holbein-the-younger,7,religious_painting,17,Northern_Renaissance,1382,1992,RGB,ef1ab04bea34c0e5,6895,1
68269,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1951,1382,RGB,a82ba81d25f9559b,6896,1
63327,69,raphael,6,portrait,11,High_Renaissance,1382,1784,RGB,945a6aa57334c8be,6897,1
37775,0,Unknown Artist,6,portrait,22,Rococo,1382,1770,RGB,998d73770e641e98,6898,1
