idx,artist_id,artist_name,genre_id,genre_name,style_id,style_name,width,height,image_mode
54587,0,Unknown Artist,2,genre_painting,23,Romanticism,1382,1829,RGB
54588,0,Unknown Artist,2,genre_painting,12,Impressionism,1735,1382,RGB
54589,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1403,RGB
54590,0,Unknown Artist,2,genre_painting,12,Impressionism,1382,1576,RGB
54591,99,mikhail-vrubel,2,genre_painting,24,Symbolism,1610,1382,RGB
54592,0,Unknown Artist,2,genre_painting,7,Cubism,1693,1382,RGB
54593,0,Unknown Artist,2,genre_painting,9,Expressionism,1803,1382,RGB
54594,0,Unknown Artist,2,genre_painting,21,Realism,1891,1382,RGB
54595,45,fernando-botero,2,genre_painting,15,Naive_Art_Primitivism,1382,1709,RGB
54596,0,Unknown Artist,2,genre_painting,12,Impressionism,2403,1382,RGB
54597,0,Unknown Artist,2,genre_painting,10,Fauvism,1719,1382,RGB
54598,49,joaquã­n-sorolla,2,genre_painting,12,Impressionism,1808,1382,RGB
54599,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1983,RGB
54600,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,1651,1382,RGB
54601,93,fernand-leger,2,genre_painting,7,Cubism,1382,1611,RGB
54602,0,Unknown Artist,2,genre_painting,21,Realism,2200,1382,RGB
54603,78,maurice-prendergast,2,genre_painting,12,Impressionism,2093,1382,RGB
54604,51,berthe-morisot,2,genre_painting,12,Impressionism,1382,1818,RGB
54605,84,kuzma-petrov-vodkin,2,genre_painting,24,Symbolism,1924,1382,RGB
54606,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1382,1795,RGB
54607,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1382,2092,RGB
54608,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1907,RGB
54609,0,Unknown Artist,2,genre_painting,15,Naive_Art_Primitivism,2138,1382,RGB
54610,0,Unknown Artist,2,genre_painting,4,Baroque,1771,1382,RGB
54611,0,Unknown Artist,2,genre_painting,21,Realism,1968,1382,RGB
54612,55,james-tissot,2,genre_painting,12,Impressionism,1769,1382,RGB
54613,98,ernst-ludwig-kirchner,2,genre_painting,9,Expressionism,1421,1382,RGB
54614,0,Unknown Artist,2,genre_painting,21,Realism,1847,1382,RGB
54615,0,Unknown Artist,2,genre_painting,21,Realism,1549,1382,RGB
54616,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,2034,RGB
54617,0,Unknown Artist,2,genre_painting,24,Symbolism,1382,1386,RGB
54618,0,Unknown Artist,2,genre_painting,9,Expressionism,3049,1382,RGB
54619,98,ernst-ludwig-kirchner,2,genre_painting,9,Expressionism,1569,1382,RGB
54620,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1822,RGB
54621,0,Unknown Artist,2,genre_painting,23,Romanticism,2075,1382,RGB
54622,0,Unknown Artist,2,genre_painting,12,Impressionism,1382,1837,RGB
54623,0,Unknown Artist,2,genre_painting,9,Expressionism,1693,1382,RGB
54624,0,Unknown Artist,2,genre_painting,9,Expressionism,1690,1382,RGB
54625,0,Unknown Artist,2,genre_painting,4,Baroque,1484,1382,RGB
54626,0,Unknown Artist,2,genre_painting,23,Romanticism,2067,1381,RGB
54627,49,joaquã­n-sorolla,2,genre_painting,12,Impressionism,1828,1382,RGB
54628,0,Unknown Artist,2,genre_painting,7,Cubism,1466,1382,RGB
54629,91,georges-braque,2,genre_painting,7,Cubism,1635,1381,RGB
54630,36,edvard-munch,2,genre_painting,9,Expressionism,1382,2038,RGB
54631,73,david-burliuk,2,genre_painting,15,Naive_Art_Primitivism,1779,1382,RGB
54632,59,pierre-bonnard,2,genre_painting,20,Post_Impressionism,2230,1382,RGB
54633,78,maurice-prendergast,2,genre_painting,12,Impressionism,1823,1382,RGB
54634,36,edvard-munch,2,genre_painting,9,Expressionism,1963,1381,RGB
54635,0,Unknown Artist,2,genre_painting,21,Realism,1382,2006,RGB
54636,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1976,1382,RGB
54637,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1624,RGB
54638,29,lucas-cranach-the-elder,2,genre_painting,17,Northern_Renaissance,1382,1656,RGB
54639,55,james-tissot,2,genre_painting,21,Realism,1382,1967,RGB
54640,0,Unknown Artist,2,genre_painting,12,Impressionism,1382,2381,RGB
54641,0,Unknown Artist,2,genre_painting,7,Cubism,1382,1623,RGB
54642,0,Unknown Artist,2,genre_painting,12,Impressionism,1382,1486,RGB
54643,0,Unknown Artist,2,genre_painting,4,Baroque,2426,1382,RGB
54644,37,henri-matisse,2,genre_painting,9,Expressionism,1382,1787,RGB
54645,0,Unknown Artist,2,genre_painting,12,Impressionism,1382,1762,RGB
54646,106,utagawa-kuniyoshi,2,genre_painting,26,Ukiyo_e,1382,2144,RGB
54647,0,Unknown Artist,2,genre_painting,17,Northern_Renaissance,1814,1382,RGB
54648,0,Unknown Artist,2,genre_painting,9,Expressionism,2545,1382,RGB
54649,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1627,RGB
54650,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1820,RGB
54651,49,joaquã­n-sorolla,2,genre_painting,12,Impressionism,1974,1382,RGB
54652,96,sir-lawrence-alma-tadema,2,genre_painting,23,Romanticism,1382,1952,RGB
54653,0,Unknown Artist,2,genre_painting,21,Realism,1674,1382,RGB
54654,0,Unknown Artist,2,genre_painting,9,Expressionism,1680,1382,RGB
54655,79,edouard-manet,2,genre_painting,12,Impressionism,1382,1685,RGB
54656,0,Unknown Artist,2,genre_painting,23,Romanticism,1512,1382,RGB
54657,84,kuzma-petrov-vodkin,2,genre_painting,24,Symbolism,1783,1382,RGB
54658,31,konstantin-makovsky,2,genre_painting,23,Romanticism,1924,1382,RGB
54659,98,ernst-ludwig-kirchner,2,genre_painting,7,Cubism,1382,1582,RGB
54660,50,jacek-malczewski,2,genre_painting,24,Symbolism,1382,1993,RGB
54661,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1658,RGB
54662,98,ernst-ludwig-kirchner,2,genre_painting,9,Expressionism,1566,1382,RGB
54663,0,Unknown Artist,2,genre_painting,12,Impressionism,1381,1833,RGB
54664,63,henri-martin,2,genre_painting,12,Impressionism,1615,1382,RGB
54665,101,william-merritt-chase,2,genre_painting,12,Impressionism,2389,1382,RGB
54666,78,maurice-prendergast,2,genre_painting,20,Post_Impressionism,2045,1382,RGB
54667,0,Unknown Artist,2,genre_painting,16,New_Realism,1676,1382,RGB
54668,0,Unknown Artist,2,genre_painting,12,Impressionism,2060,1382,RGB
54669,0,Unknown Artist,2,genre_painting,4,Baroque,1951,1382,RGB
54670,101,william-merritt-chase,2,genre_painting,12,Impressionism,1974,1382,RGB
54671,0,Unknown Artist,2,genre_painting,21,Realism,2164,1382,RGB
54672,0,Unknown Artist,2,genre_painting,12,Impressionism,1382,1738,RGB
54673,0,Unknown Artist,2,genre_painting,4,Baroque,1703,1382,RGB
54674,55,james-tissot,2,genre_painting,21,Realism,1382,1661,RGB
54675,0,Unknown Artist,2,genre_painting,26,Ukiyo_e,2773,1382,RGB
54676,0,Unknown Artist,2,genre_painting,8,Early_Renaissance,2120,1382,RGB
54677,98,ernst-ludwig-kirchner,2,genre_painting,9,Expressionism,1382,1871,RGB
54678,0,Unknown Artist,2,genre_painting,23,Romanticism,1382,1713,RGB
54679,0,Unknown Artist,2,genre_painting,9,Expressionism,1641,1382,RGB
54680,70,john-henry-twachtman,2,genre_painting,12,Impressionism,1665,1382,RGB
54681,126,thomas-gainsborough,2,genre_painting,22,Rococo,1382,1797,RGB
54682,0,Unknown Artist,2,genre_painting,21,Realism,2424,1382,RGB
54683,0,Unknown Artist,2,genre_painting,24,Symbolism,1535,1382,RGB
54684,0,Unknown Artist,2,genre_painting,24,Symbolism,1382,1968,RGB
54685,0,Unknown Artist,2,genre_painting,12,Impressionism,1381,1588,RGB
54686,0,Unknown Artist,2,genre_painting,24,Symbolism,1382,1748,RGB
54687,45,fernando-botero,2,genre_painting,15,Naive_Art_Primitivism,1864,1382,RGB
54688,0,Unknown Artist,2,genre_painting,12,Impressionism,2364,1382,RGB
54689,0,Unknown Artist,2,genre_painting,26,Ukiyo_e,1382,2036,RGB
54690,0,Unknown Artist,2,genre_painting,21,Realism,1382,1716,RGB
54691,82,paolo-veronese,2,genre_painting,13,Mannerism_Late_Renaissance,1382,1956,RGB
54692,0,Unknown Artist,2,genre_painting,4,Baroque,1912,1382,RGB
54693,0,Unknown Artist,2,genre_painting,24,Symbolism,1382,2071,RGB
54694,35,francisco-goya,2,genre_painting,23,Romanticism,1382,1630,RGB
54695,0,Unknown Artist,2,genre_painting,15,Naive_Art_Primitivism,1914,1382,RGB
54696,0,Unknown Artist,2,genre_painting,24,Symbolism,1382,2327,RGB
54697,97,vasily-vereshchagin,2,genre_painting,21,Realism,1382,1823,RGB
54698,40,jan-matejko,2,genre_painting,23,Romanticism,1382,1757,RGB
54699,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1896,RGB
54700,81,aubrey-beardsley,2,genre_painting,3,Art_Nouveau,1382,1934,RGB
54701,0,Unknown Artist,2,genre_painting,9,Expressionism,1594,1382,RGB
54702,51,berthe-morisot,2,genre_painting,12,Impressionism,1662,1382,RGB
54703,0,Unknown Artist,2,genre_painting,4,Baroque,1382,2122,RGB
54704,75,konstantin-korovin,2,genre_painting,12,Impressionism,3715,1382,RGB
54705,71,henri-de-toulouse-lautrec,2,genre_painting,3,Art_Nouveau,1382,1993,RGB
54706,43,mary-cassatt,2,genre_painting,12,Impressionism,1382,1854,RGB
54707,43,mary-cassatt,2,genre_painting,12,Impressionism,1382,1758,RGB
54708,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,1382,1556,RGB
54709,0,Unknown Artist,2,genre_painting,12,Impressionism,1382,1787,RGB
54710,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,2336,1382,RGB
54711,0,Unknown Artist,2,genre_painting,17,Northern_Renaissance,1949,1382,RGB
54712,31,konstantin-makovsky,2,genre_painting,23,Romanticism,1382,1806,RGB
54713,95,katsushika-hokusai,2,genre_painting,26,Ukiyo_e,1893,1382,RGB
54714,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1382,2752,RGB
54715,0,Unknown Artist,2,genre_painting,19,Pop_Art,1837,1382,RGB
54716,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1770,RGB
54717,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1629,RGB
54718,96,sir-lawrence-alma-tadema,2,genre_painting,23,Romanticism,1382,2675,RGB
54719,0,Unknown Artist,2,genre_painting,21,Realism,1382,1958,RGB
54720,0,Unknown Artist,2,genre_painting,21,Realism,1382,1708,RGB
54721,0,Unknown Artist,2,genre_painting,23,Romanticism,1382,1740,RGB
54722,95,katsushika-hokusai,2,genre_painting,26,Ukiyo_e,1922,1382,RGB
54723,79,edouard-manet,2,genre_painting,12,Impressionism,1382,2087,RGB
54724,0,Unknown Artist,2,genre_painting,9,Expressionism,1641,1382,RGB
54725,0,Unknown Artist,2,genre_painting,4,Baroque,1646,1382,RGB
54726,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1382,2485,RGB
54727,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1416,RGB
54728,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1798,RGB
54729,36,edvard-munch,2,genre_painting,9,Expressionism,2367,1382,RGB
54730,75,konstantin-korovin,2,genre_painting,12,Impressionism,1382,1794,RGB
54731,124,karl-bryullov,2,genre_painting,23,Romanticism,2142,1382,RGB
54732,37,henri-matisse,2,genre_painting,9,Expressionism,1597,1382,RGB
54733,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,1691,1382,RGB
54734,0,Unknown Artist,2,genre_painting,21,Realism,1985,1382,RGB
54735,47,georges-seurat,2,genre_painting,20,Post_Impressionism,2264,1382,RGB
54736,55,james-tissot,2,genre_painting,21,Realism,1382,2198,RGB
54737,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1531,RGB
54738,43,mary-cassatt,2,genre_painting,12,Impressionism,1382,1818,RGB
54739,94,konstantin-somov,2,genre_painting,3,Art_Nouveau,1922,1382,RGB
54740,49,joaquã­n-sorolla,2,genre_painting,12,Impressionism,1887,1382,RGB
54741,67,tintoretto,2,genre_painting,13,Mannerism_Late_Renaissance,2105,1382,RGB
54742,0,Unknown Artist,2,genre_painting,4,Baroque,2030,1382,RGB
54743,47,georges-seurat,2,genre_painting,18,Pointillism,1382,1929,RGB
54744,0,Unknown Artist,2,genre_painting,15,Naive_Art_Primitivism,1941,1382,RGB
54745,101,william-merritt-chase,2,genre_painting,12,Impressionism,1382,1773,RGB
54746,51,berthe-morisot,2,genre_painting,12,Impressionism,1382,1754,RGB
54747,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1818,1382,RGB
54748,78,maurice-prendergast,2,genre_painting,20,Post_Impressionism,2067,1382,RGB
54749,47,georges-seurat,2,genre_painting,18,Pointillism,1382,1819,RGB
54750,0,Unknown Artist,2,genre_painting,4,Baroque,1381,1735,RGB
54751,0,Unknown Artist,2,genre_painting,9,Expressionism,1706,1382,RGB
54752,126,thomas-gainsborough,2,genre_painting,22,Rococo,1679,1382,RGB
54753,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1906,RGB
54754,35,francisco-goya,2,genre_painting,23,Romanticism,1713,1382,RGB
54755,45,fernando-botero,2,genre_painting,15,Naive_Art_Primitivism,1492,1382,RGB
54756,0,Unknown Artist,2,genre_painting,26,Ukiyo_e,1382,2005,RGB
54757,31,konstantin-makovsky,2,genre_painting,23,Romanticism,1382,1977,RGB
54758,0,Unknown Artist,2,genre_painting,23,Romanticism,1736,1382,RGB
54759,0,Unknown Artist,2,genre_painting,24,Symbolism,1985,1382,RGB
54760,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,1818,1382,RGB
54761,0,Unknown Artist,2,genre_painting,21,Realism,1382,1800,RGB
54762,0,Unknown Artist,2,genre_painting,15,Naive_Art_Primitivism,1678,1382,RGB
54763,115,raoul-dufy,2,genre_painting,15,Naive_Art_Primitivism,1382,1842,RGB
54764,101,william-merritt-chase,2,genre_painting,12,Impressionism,1737,1382,RGB
54765,0,Unknown Artist,2,genre_painting,9,Expressionism,1799,1382,RGB
54766,109,theo-van-rysselberghe,2,genre_painting,12,Impressionism,1382,2132,RGB
54767,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1382,2583,RGB
54768,59,pierre-bonnard,2,genre_painting,20,Post_Impressionism,1802,1382,RGB
54769,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1697,RGB
54770,106,utagawa-kuniyoshi,2,genre_painting,26,Ukiyo_e,2836,1382,RGB
54771,0,Unknown Artist,2,genre_painting,15,Naive_Art_Primitivism,1968,1382,RGB
54772,115,raoul-dufy,2,genre_painting,15,Naive_Art_Primitivism,3350,1382,RGB
54773,113,viktor-vasnetsov,2,genre_painting,21,Realism,1382,1818,RGB
54774,55,james-tissot,2,genre_painting,21,Realism,2155,1382,RGB
54775,113,viktor-vasnetsov,2,genre_painting,21,Realism,1382,1956,RGB
54776,0,Unknown Artist,2,genre_painting,12,Impressionism,1689,1382,RGB
54777,0,Unknown Artist,2,genre_painting,15,Naive_Art_Primitivism,1382,1660,RGB
54778,0,Unknown Artist,2,genre_painting,23,Romanticism,2113,1382,RGB
54779,47,georges-seurat,2,genre_painting,20,Post_Impressionism,1382,2075,RGB
54780,78,maurice-prendergast,2,genre_painting,20,Post_Impressionism,1738,1382,RGB
54781,0,Unknown Artist,2,genre_painting,26,Ukiyo_e,1382,2146,RGB
54782,71,henri-de-toulouse-lautrec,2,genre_painting,20,Post_Impressionism,1381,2116,RGB
54783,43,mary-cassatt,2,genre_painting,12,Impressionism,1382,1732,RGB
54784,55,james-tissot,2,genre_painting,12,Impressionism,1382,2137,RGB
54785,0,Unknown Artist,2,genre_painting,26,Ukiyo_e,1382,2113,RGB
54786,78,maurice-prendergast,2,genre_painting,12,Impressionism,1382,1815,RGB
54787,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1382,1983,RGB
54788,75,konstantin-korovin,2,genre_painting,12,Impressionism,1382,1852,RGB
54789,85,gustave-caillebotte,2,genre_painting,12,Impressionism,1755,1382,RGB
54790,78,maurice-prendergast,2,genre_painting,20,Post_Impressionism,1916,1382,RGB
54791,0,Unknown Artist,2,genre_painting,9,Expressionism,1709,1382,RGB
54792,98,ernst-ludwig-kirchner,2,genre_painting,9,Expressionism,1382,1732,RGB
54793,0,Unknown Artist,2,genre_painting,7,Cubism,1456,1382,RGB
54794,124,karl-bryullov,2,genre_painting,23,Romanticism,2081,1382,RGB
54795,0,Unknown Artist,2,genre_painting,9,Expressionism,2318,1382,RGB
54796,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1601,1382,RGB
54797,0,Unknown Artist,2,genre_painting,24,Symbolism,1382,1906,RGB
54798,71,henri-de-toulouse-lautrec,2,genre_painting,3,Art_Nouveau,1382,1756,RGB
54799,59,pierre-bonnard,2,genre_painting,20,Post_Impressionism,1382,1821,RGB
54800,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1768,RGB
54801,0,Unknown Artist,2,genre_painting,4,Baroque,1648,1382,RGB
54802,0,Unknown Artist,2,genre_painting,9,Expressionism,1895,1382,RGB
54803,0,Unknown Artist,2,genre_painting,12,Impressionism,1382,1784,RGB
54804,88,dante-gabriel-rossetti,2,genre_painting,23,Romanticism,1382,2540,RGB
54805,45,fernando-botero,2,genre_painting,15,Naive_Art_Primitivism,1382,1410,RGB
54806,65,vasily-perov,2,genre_painting,21,Realism,1382,1872,RGB
54807,74,camille-corot,2,genre_painting,21,Realism,1382,1627,RGB
54808,0,Unknown Artist,2,genre_painting,23,Romanticism,1382,1792,RGB
54809,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,2113,1382,RGB
54810,0,Unknown Artist,2,genre_painting,21,Realism,1382,1648,RGB
54811,0,Unknown Artist,2,genre_painting,12,Impressionism,1634,1382,RGB
54812,123,james-mcneill-whistler,2,genre_painting,12,Impressionism,1981,1382,RGB
54813,0,Unknown Artist,2,genre_painting,19,Pop_Art,1859,1382,RGB
54814,0,Unknown Artist,2,genre_painting,12,Impressionism,1913,1382,RGB
54815,101,william-merritt-chase,2,genre_painting,12,Impressionism,1550,1382,RGB
54816,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,2017,RGB
54817,0,Unknown Artist,2,genre_painting,26,Ukiyo_e,2080,1382,RGB
54818,0,Unknown Artist,2,genre_painting,21,Realism,1847,1382,RGB
54819,80,peter-paul-rubens,2,genre_painting,4,Baroque,2183,1382,RGB
54820,0,Unknown Artist,2,genre_painting,24,Symbolism,1382,1385,RGB
54821,0,Unknown Artist,2,genre_painting,16,New_Realism,1382,1503,RGB
54822,93,fernand-leger,2,genre_painting,7,Cubism,1382,2191,RGB
54823,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,2070,1382,RGB
54824,90,nikolay-bogdanov-belsky,2,genre_painting,12,Impressionism,1382,1813,RGB
54825,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1791,RGB
54826,0,Unknown Artist,2,genre_painting,12,Impressionism,1640,1382,RGB
54827,63,henri-martin,2,genre_painting,12,Impressionism,1849,1382,RGB
54828,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1815,RGB
54829,0,Unknown Artist,2,genre_painting,16,New_Realism,2061,1382,RGB
54830,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1667,RGB
54831,84,kuzma-petrov-vodkin,2,genre_painting,20,Post_Impressionism,1922,1382,RGB
54832,30,paul-gauguin,2,genre_painting,20,Post_Impressionism,1722,1382,RGB
54833,0,Unknown Artist,2,genre_painting,9,Expressionism,1634,1382,RGB
54834,91,georges-braque,2,genre_painting,2,Analytical_Cubism,1382,2318,RGB
54835,97,vasily-vereshchagin,2,genre_painting,21,Realism,1382,1610,RGB
54836,0,Unknown Artist,2,genre_painting,7,Cubism,1852,1382,RGB
54837,85,gustave-caillebotte,2,genre_painting,12,Impressionism,1970,1382,RGB
54838,31,konstantin-makovsky,2,genre_painting,21,Realism,1382,1842,RGB
54839,43,mary-cassatt,2,genre_painting,12,Impressionism,1716,1382,RGB
54840,0,Unknown Artist,2,genre_painting,21,Realism,1718,1382,RGB
54841,88,dante-gabriel-rossetti,2,genre_painting,23,Romanticism,1698,1382,RGB
54842,51,berthe-morisot,2,genre_painting,12,Impressionism,1713,1382,RGB
54843,75,konstantin-korovin,2,genre_painting,12,Impressionism,1382,1946,RGB
54844,37,henri-matisse,2,genre_painting,9,Expressionism,1665,1382,RGB
54845,74,camille-corot,2,genre_painting,21,Realism,1382,2242,RGB
54846,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1776,RGB
54847,0,Unknown Artist,2,genre_painting,22,Rococo,1765,1382,RGB
54848,0,Unknown Artist,2,genre_painting,7,Cubism,1382,2114,RGB
54849,49,joaquã­n-sorolla,2,genre_painting,12,Impressionism,1706,1382,RGB
54850,90,nikolay-bogdanov-belsky,2,genre_painting,21,Realism,1382,1775,RGB
54851,0,Unknown Artist,2,genre_painting,24,Symbolism,1382,2106,RGB
54852,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1592,RGB
54853,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,1382,1979,RGB
54854,0,Unknown Artist,2,genre_painting,21,Realism,1745,1382,RGB
54855,30,paul-gauguin,2,genre_painting,20,Post_Impressionism,1645,1382,RGB
54856,0,Unknown Artist,2,genre_painting,12,Impressionism,1748,1382,RGB
54857,0,Unknown Artist,2,genre_painting,15,Naive_Art_Primitivism,1741,1382,RGB
54858,93,fernand-leger,2,genre_painting,7,Cubism,1887,1382,RGB
54859,63,henri-martin,2,genre_painting,12,Impressionism,2669,1382,RGB
54860,90,nikolay-bogdanov-belsky,2,genre_painting,12,Impressionism,1382,1636,RGB
54861,0,Unknown Artist,2,genre_painting,22,Rococo,1664,1382,RGB
54862,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1857,RGB
54863,0,Unknown Artist,2,genre_painting,26,Ukiyo_e,2115,1382,RGB
54864,0,Unknown Artist,2,genre_painting,12,Impressionism,1382,1658,RGB
54865,0,Unknown Artist,2,genre_painting,12,Impressionism,1894,1382,RGB
54866,60,ferdinand-hodler,2,genre_painting,3,Art_Nouveau,1382,2369,RGB
54867,0,Unknown Artist,2,genre_painting,23,Romanticism,1982,1382,RGB
54868,0,Unknown Artist,2,genre_painting,23,Romanticism,1584,1382,RGB
54869,0,Unknown Artist,2,genre_painting,12,Impressionism,1935,1382,RGB
54870,54,niko-pirosmani,2,genre_painting,15,Naive_Art_Primitivism,1382,1884,RGB
54871,101,william-merritt-chase,2,genre_painting,12,Impressionism,2113,1382,RGB
54872,73,david-burliuk,2,genre_painting,20,Post_Impressionism,1946,1382,RGB
54873,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1667,RGB
54874,47,georges-seurat,2,genre_painting,12,Impressionism,2173,1382,RGB
54875,0,Unknown Artist,2,genre_painting,24,Symbolism,1443,1382,RGB
54876,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1817,RGB
54877,55,james-tissot,2,genre_painting,21,Realism,1382,2036,RGB
54878,78,maurice-prendergast,2,genre_painting,20,Post_Impressionism,1858,1382,RGB
54879,43,mary-cassatt,2,genre_painting,12,Impressionism,1797,1382,RGB
54880,0,Unknown Artist,2,genre_painting,21,Realism,1382,1737,RGB
54881,0,Unknown Artist,2,genre_painting,12,Impressionism,1381,1727,RGB
54882,0,Unknown Artist,2,genre_painting,4,Baroque,1830,1382,RGB
54883,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1382,RGB
54884,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1382,2087,RGB
54885,78,maurice-prendergast,2,genre_painting,20,Post_Impressionism,1950,1382,RGB
54886,0,Unknown Artist,2,genre_painting,15,Naive_Art_Primitivism,1825,1382,RGB
54887,0,Unknown Artist,2,genre_painting,21,Realism,2015,1382,RGB
54888,93,fernand-leger,2,genre_painting,15,Naive_Art_Primitivism,1762,1382,RGB
54889,0,Unknown Artist,2,genre_painting,23,Romanticism,1702,1382,RGB
54890,0,Unknown Artist,2,genre_painting,12,Impressionism,1646,1382,RGB
54891,0,Unknown Artist,2,genre_painting,16,New_Realism,1570,1382,RGB
54892,0,Unknown Artist,2,genre_painting,18,Pointillism,1382,2391,RGB
54893,73,david-burliuk,2,genre_painting,15,Naive_Art_Primitivism,1382,1382,RGB
54894,81,aubrey-beardsley,2,genre_painting,3,Art_Nouveau,1382,2229,RGB
54895,56,vasily-polenov,2,genre_painting,23,Romanticism,2035,1382,RGB
54896,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,1382,1783,RGB
54897,96,sir-lawrence-alma-tadema,2,genre_painting,23,Romanticism,1382,1992,RGB
54898,0,Unknown Artist,2,genre_painting,23,Romanticism,1382,1899,RGB
54899,0,Unknown Artist,2,genre_painting,26,Ukiyo_e,1382,2055,RGB
54900,0,Unknown Artist,2,genre_painting,23,Romanticism,1382,2819,RGB
54901,90,nikolay-bogdanov-belsky,2,genre_painting,12,Impressionism,1812,1382,RGB
54902,0,Unknown Artist,2,genre_painting,24,Symbolism,1851,1382,RGB
54903,0,Unknown Artist,2,genre_painting,12,Impressionism,3063,1382,RGB
54904,0,Unknown Artist,2,genre_painting,7,Cubism,1382,1756,RGB
54905,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,2348,RGB
54906,0,Unknown Artist,2,genre_painting,21,Realism,2176,1382,RGB
54907,55,james-tissot,2,genre_painting,21,Realism,1382,2034,RGB
54908,0,Unknown Artist,2,genre_painting,21,Realism,1382,2090,RGB
54909,0,Unknown Artist,2,genre_painting,21,Realism,1382,1757,RGB
54910,126,thomas-gainsborough,2,genre_painting,22,Rococo,1382,1585,RGB
54911,43,mary-cassatt,2,genre_painting,12,Impressionism,1382,1771,RGB
54912,94,konstantin-somov,2,genre_painting,24,Symbolism,1382,1991,RGB
54913,0,Unknown Artist,2,genre_painting,21,Realism,1688,1382,RGB
54914,0,Unknown Artist,2,genre_painting,26,Ukiyo_e,2105,1382,RGB
54915,101,william-merritt-chase,2,genre_painting,12,Impressionism,1382,1854,RGB
54916,0,Unknown Artist,2,genre_painting,23,Romanticism,2116,1382,RGB
54917,59,pierre-bonnard,2,genre_painting,20,Post_Impressionism,1382,1668,RGB
54918,0,Unknown Artist,2,genre_painting,4,Baroque,1838,1382,RGB
54919,0,Unknown Artist,2,genre_painting,12,Impressionism,2075,1382,RGB
54920,79,edouard-manet,2,genre_painting,21,Realism,1754,1382,RGB
54921,0,Unknown Artist,2,genre_painting,21,Realism,2383,1382,RGB
54922,78,maurice-prendergast,2,genre_painting,20,Post_Impressionism,1847,1382,RGB
54923,81,aubrey-beardsley,2,genre_painting,3,Art_Nouveau,1387,1382,RGB
54924,65,vasily-perov,2,genre_painting,21,Realism,1382,2184,RGB
54925,65,vasily-perov,2,genre_painting,21,Realism,2568,1382,RGB
54926,0,Unknown Artist,2,genre_painting,23,Romanticism,1897,1382,RGB
54927,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,1382,1754,RGB
54928,71,henri-de-toulouse-lautrec,2,genre_painting,20,Post_Impressionism,1382,1629,RGB
54929,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1663,RGB
54930,112,koloman-moser,2,genre_painting,3,Art_Nouveau,1382,1382,RGB
54931,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1732,RGB
54932,0,Unknown Artist,2,genre_painting,12,Impressionism,1590,1382,RGB
54933,36,edvard-munch,2,genre_painting,9,Expressionism,1382,1797,RGB
