idx,artist,genre,style
4772,22,8,20
4773,17,6,12
4774,16,2,20
4775,11,4,12
4776,20,7,4
4777,6,4,12
4778,17,10,12
4779,19,10,3
4780,4,2,12
4781,25,7,17
4782,17,6,12
4783,15,10,7
4784,6,4,12
4785,9,4,23
4786,4,4,12
4787,18,4,21
4788,14,4,24
4789,4,4,12
4790,22,10,21
4791,4,4,12
4792,22,8,20
4793,18,9,20
4794,2,4,12
4795,5,2,12
4796,3,2,12
4797,15,2,9
4798,17,8,12
4799,21,6,0
4800,25,7,17
4801,5,2,12
4802,14,10,24
4803,3,4,12
4804,0,10,17
4805,4,4,12
4806,14,4,24
4807,7,7,23
4808,17,1,12
4809,21,7,24
4810,21,4,9
4811,22,4,20
4812,8,2,12
4813,4,4,12
4814,17,2,12
4815,14,10,24
4816,7,7,23
4817,11,6,21
4818,15,2,9
4819,3,4,12
4820,6,4,12
4821,21,7,24
4822,6,4,12
4823,4,4,12
4824,2,4,12
4825,4,4,12
4826,14,10,3
4827,17,1,12
4828,22,4,20
4829,5,2,12
4830,2,1,12
4831,2,4,12
4832,5,2,12
4833,22,10,20
4834,8,2,21
4835,2,4,12
4836,20,7,4
4837,5,2,12
4838,9,10,23
4839,22,8,21
4840,4,10,12
4841,6,1,12
4842,12,6,9
4843,4,4,12
4844,20,6,4
4845,19,6,3
4846,10,4,21
4847,1,6,21
4848,12,6,7
4849,5,6,12
4850,11,6,12
4851,2,6,18
4852,12,7,15
4853,7,3,23
4854,4,2,12
4855,3,4,12
4856,14,8,24
4857,2,4,12
4858,25,7,17
4859,22,10,20
4860,22,4,20
4861,4,1,12
4862,20,6,4
4863,22,6,20
4864,22,8,21
4865,10,4,21
4866,22,8,20
4867,7,3,23
4868,9,10,23
4869,13,3,15
4870,22,8,20
4871,19,2,3
4872,9,4,23
4873,12,6,9
4874,14,4,3
4875,19,6,3
4876,2,9,12
4877,2,2,12
4878,22,4,20
4879,17,5,12
4880,4,4,12
4881,2,4,12
4882,25,8,17
4883,20,2,4
4884,22,1,20
4885,7,7,23
4886,10,4,21
4887,11,1,12
4888,4,1,12
4889,14,4,24
4890,20,7,4
4891,9,10,23
4892,25,7,17
4893,7,3,23
4894,7,3,23
4895,5,10,12
4896,9,2,23
4897,4,4,12
4898,4,1,12
4899,3,4,12
4900,22,6,21
4901,17,5,12
4902,14,4,24
4903,15,9,7
4904,25,7,17
4905,5,4,12
4906,25,6,17
4907,12,7,15
4908,17,4,12
4909,12,10,15
4910,12,2,7
4911,6,10,12
4912,15,9,7
4913,5,6,12
4914,4,1,12
4915,18,10,21
4916,20,7,4
4917,14,4,3
4918,14,10,3
4919,15,2,24
4920,7,7,23
4921,13,6,9
4922,4,4,12
4923,22,1,21
4924,22,8,20
4925,20,2,4
4926,2,1,12
4927,12,2,7
4928,18,10,21
4929,18,10,21
4930,22,1,20
4931,14,4,24
4932,16,9,20
4933,25,7,17
4934,10,8,21
4935,22,9,21
4936,14,4,24
4937,19,6,3
4938,10,4,21
4939,22,8,21
4940,10,8,21
4941,17,5,12
4942,9,10,23
4943,14,8,24
4944,2,4,21
4945,15,9,15
4946,15,6,12
4947,7,3,23
4948,17,6,12
4949,1,2,12
4950,25,8,17
4951,21,6,9
4952,9,10,23
4953,11,8,12
4954,13,4,24
4955,11,6,21
4956,16,9,20
4957,4,1,12
4958,4,10,12
4959,17,4,12
4960,15,10,7
4961,2,2,12
4962,13,4,9
4963,13,10,21
4964,9,10,23
4965,17,2,12
4966,21,0,0
4967,8,2,21
4968,21,2,20
4969,9,10,23
4970,3,6,12
4971,11,5,21
4972,18,2,9
4973,11,2,12
4974,18,10,21
4975,7,7,23
4976,15,9,25
4977,22,8,20
4978,14,10,3
4979,20,6,4
4980,1,6,21
4981,20,6,4
4982,25,7,17
4983,4,1,12
4984,9,10,23
4985,5,10,12
4986,18,4,20
4987,25,8,17
4988,4,4,12
4989,4,4,12
4990,17,10,12
4991,10,4,21
4992,18,10,20
4993,22,8,20
4994,20,7,4
4995,21,10,9
4996,18,4,20
4997,5,6,12
4998,8,6,21
4999,25,6,17
