source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.8192903995513916,17992,57010,albrecht-durer,el-greco
Early_Renaissance,High_Renaissance,0.8397876620292664,25758,35541,Unknown Artist,pietro-perugino
Northern_Renaissance,High_Renaissance,0.8341929316520691,25773,35541,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8266535997390747,19614,35541,pietro-perugino,pietro-perugino
Northern_Renaissance,High_Renaissance,0.8235032558441162,56687,35541,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8235015273094177,29122,35541,Unknown Artist,pietro-perugino
Early_Renaissance,Northern_Renaissance,0.8391876816749573,56496,35946,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8180916905403137,28744,35946,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8152869343757629,21791,35946,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8144540190696716,21477,35946,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8140783905982971,48545,35946,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9005341529846191,31258,41278,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8932496905326843,56798,41278,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8907657861709595,56125,41278,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.886737048625946,26806,41278,fra-angelico,pietro-perugino
Early_Renaissance,High_Renaissance,0.883574366569519,36314,41278,Unknown Artist,pietro-perugino
High_Renaissance,Mannerism_Late_Renaissance,0.8794658184051514,44627,56439,raphael,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8779228329658508,45616,56439,raphael,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.876786470413208,52548,56439,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8754536509513855,57155,56439,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8699989318847656,42841,56439,raphael,tintoretto
Early_Renaissance,High_Renaissance,0.9052345752716064,50996,37323,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8972298502922058,42889,37323,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8892105221748352,21326,37323,Unknown Artist,pietro-perugino
Northern_Renaissance,High_Renaissance,0.8866965174674988,28645,37323,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8823320269584656,40052,37323,Unknown Artist,pietro-perugino
Early_Renaissance,Northern_Renaissance,0.8912469744682312,55800,28527,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8829705715179443,56457,28527,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8795807361602783,31952,28527,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8741753101348877,30296,28527,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.873661994934082,40617,28527,fra-angelico,hieronymus-bosch
High_Renaissance,Mannerism_Late_Renaissance,0.8924154043197632,27547,19219,Unknown Artist,tintoretto
Early_Renaissance,Mannerism_Late_Renaissance,0.8895253539085388,32172,19219,Unknown Artist,tintoretto
Early_Renaissance,Mannerism_Late_Renaissance,0.8864072561264038,51437,19219,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8838610649108887,34542,19219,raphael,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8787134885787964,22541,19219,raphael,tintoretto
Mannerism_Late_Renaissance,Rococo,0.9195799827575684,30599,41259,tintoretto,Unknown Artist
Mannerism_Late_Renaissance,Rococo,0.9153698086738586,51801,41259,tintoretto,Unknown Artist
High_Renaissance,Rococo,0.9146890044212341,37673,41259,raphael,Unknown Artist
Mannerism_Late_Renaissance,Rococo,0.9112943410873413,55942,41259,paolo-veronese,Unknown Artist
High_Renaissance,Rococo,0.8994331359863281,34153,41259,raphael,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8508769869804382,29599,4422,leonardo-da-vinci,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8441383838653564,45631,4422,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8433940410614014,29023,4422,leonardo-da-vinci,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8361697793006897,25758,4422,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8358710408210754,27968,4422,leonardo-da-vinci,albrecht-durer
Early_Renaissance,Mannerism_Late_Renaissance,0.8404019474983215,46214,48217,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8392258286476135,21477,48217,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8379679918289185,48254,48217,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8347492218017578,31053,48217,leonardo-da-vinci,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8347318768501282,57009,48217,Unknown Artist,tintoretto
Early_Renaissance,High_Renaissance,0.8783979415893555,27828,55878,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8774010539054871,30666,55878,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8719991445541382,26130,55878,fra-angelico,Unknown Artist
Early_Renaissance,High_Renaissance,0.8691222071647644,56481,55878,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8681944608688354,12837,55878,albrecht-durer,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.8622940182685852,49917,26021,hieronymus-bosch,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8487279415130615,56873,26021,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.839971125125885,29533,26021,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8322871923446655,26778,26021,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8312448859214783,56820,26021,Unknown Artist,el-greco
Early_Renaissance,High_Renaissance,0.8851695656776428,19614,42440,pietro-perugino,pietro-perugino
Early_Renaissance,High_Renaissance,0.8669930696487427,19806,42440,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8629639744758606,25499,42440,Unknown Artist,pietro-perugino
Northern_Renaissance,High_Renaissance,0.8551268577575684,659,42440,albrecht-durer,pietro-perugino
Northern_Renaissance,High_Renaissance,0.8530911803245544,32870,42440,Unknown Artist,pietro-perugino
High_Renaissance,Baroque,0.8527041673660278,51395,46093,Unknown Artist,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8499746322631836,35079,46093,tintoretto,peter-paul-rubens
High_Renaissance,Baroque,0.834830641746521,56108,46093,Unknown Artist,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8319893479347229,56819,46093,paolo-veronese,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8252408504486084,56574,46093,Unknown Artist,peter-paul-rubens
High_Renaissance,Northern_Renaissance,0.7884018421173096,27917,57043,Unknown Artist,lucas-cranach-the-elder
High_Renaissance,Northern_Renaissance,0.7841641306877136,26255,57043,pietro-perugino,lucas-cranach-the-elder
Early_Renaissance,Northern_Renaissance,0.7840963006019592,55757,57043,Unknown Artist,lucas-cranach-the-elder
Early_Renaissance,Northern_Renaissance,0.7771553993225098,28215,57043,Unknown Artist,lucas-cranach-the-elder
Early_Renaissance,Northern_Renaissance,0.7731496691703796,56496,57043,Unknown Artist,lucas-cranach-the-elder
High_Renaissance,Mannerism_Late_Renaissance,0.893175482749939,34153,30599,raphael,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8781788945198059,31767,30599,raphael,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8746580481529236,35224,30599,pietro-perugino,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.874554455280304,40818,30599,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8738263249397278,39783,30599,titian,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.9077656865119934,22248,55809,raphael,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8935067057609558,31887,55809,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8823485970497131,22495,55809,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8780270218849182,34272,55809,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8779597282409668,42476,55809,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8859718441963196,21567,26142,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8690886497497559,41206,26142,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8657307624816895,30954,26142,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8653737902641296,50829,26142,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8639705181121826,40412,26142,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8676134943962097,49432,45891,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8644828200340271,55727,45891,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8630026578903198,49962,45891,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8618853688240051,24418,45891,titian,titian
Northern_Renaissance,Mannerism_Late_Renaissance,0.8602035641670227,49358,45891,Unknown Artist,titian
Early_Renaissance,High_Renaissance,0.9258286356925964,25709,55857,pietro-perugino,pietro-perugino
Early_Renaissance,High_Renaissance,0.9166561961174011,56967,55857,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.9153620004653931,55620,55857,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.9101198315620422,25515,55857,pietro-perugino,pietro-perugino
Early_Renaissance,High_Renaissance,0.9049901962280273,56798,55857,Unknown Artist,pietro-perugino
High_Renaissance,Mannerism_Late_Renaissance,0.8544020056724548,30981,40899,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.848546028137207,22541,40899,raphael,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8464415073394775,25069,40899,Unknown Artist,tintoretto
Early_Renaissance,Mannerism_Late_Renaissance,0.8373249769210815,24924,56317,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8327966332435608,22041,56317,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8228948712348938,45631,56317,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8154409527778625,56472,56317,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8061556816101074,52407,56317,Unknown Artist,el-greco
Early_Renaissance,Northern_Renaissance,0.8950142860412598,42018,22586,Unknown Artist,hans-holbein-the-younger
High_Renaissance,Northern_Renaissance,0.8856480121612549,38316,22586,Unknown Artist,hans-holbein-the-younger
Early_Renaissance,Northern_Renaissance,0.8825716376304626,24831,22586,Unknown Artist,hans-holbein-the-younger
High_Renaissance,Northern_Renaissance,0.8816869854927063,56390,22586,Unknown Artist,hans-holbein-the-younger
Early_Renaissance,Northern_Renaissance,0.880400538444519,55920,22586,pietro-perugino,hans-holbein-the-younger
Mannerism_Late_Renaissance,Baroque,0.8775728940963745,45537,56961,paolo-veronese,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.86990886926651,56953,56961,paolo-veronese,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8654249310493469,47532,56961,tintoretto,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8518602252006531,29659,56961,paolo-veronese,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8509702682495117,42497,56961,titian,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8148025274276733,38058,37515,titian,lucas-cranach-the-elder
Early_Renaissance,Northern_Renaissance,0.810270369052887,44215,37515,Unknown Artist,lucas-cranach-the-elder
Early_Renaissance,Northern_Renaissance,0.8092062473297119,36632,37515,Unknown Artist,lucas-cranach-the-elder
Early_Renaissance,Northern_Renaissance,0.8045037984848022,41509,37515,pietro-perugino,lucas-cranach-the-elder
High_Renaissance,Northern_Renaissance,0.797320544719696,56229,37515,titian,lucas-cranach-the-elder
Early_Renaissance,High_Renaissance,0.9274795651435852,21752,46471,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9249107837677002,56604,46471,leonardo-da-vinci,raphael
Northern_Renaissance,High_Renaissance,0.9187614917755127,4321,46471,albrecht-durer,raphael
Northern_Renaissance,High_Renaissance,0.9170299172401428,25485,46471,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.915044367313385,43726,46471,Unknown Artist,raphael
Northern_Renaissance,Mannerism_Late_Renaissance,0.8517643213272095,49917,44982,hieronymus-bosch,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8406064510345459,23112,44982,pietro-perugino,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8307226896286011,56098,44982,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8285248279571533,22041,44982,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8283407688140869,56873,44982,Unknown Artist,el-greco
Early_Renaissance,Rococo,0.8493773341178894,56892,25575,Unknown Artist,Unknown Artist
Early_Renaissance,Rococo,0.8486774563789368,56665,25575,Unknown Artist,Unknown Artist
Early_Renaissance,Rococo,0.8451841473579407,41936,25575,Unknown Artist,Unknown Artist
Early_Renaissance,Rococo,0.8441157341003418,23112,25575,pietro-perugino,Unknown Artist
Early_Renaissance,Rococo,0.8436907529830933,39075,25575,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8923217058181763,24418,56281,titian,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.890448272228241,56949,56281,raphael,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8869986534118652,56327,56281,titian,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8842958807945251,20022,56281,titian,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8811028003692627,56325,56281,Unknown Artist,paolo-veronese
High_Renaissance,Northern_Renaissance,0.8665761351585388,56417,29383,Unknown Artist,hans-memling
Early_Renaissance,Northern_Renaissance,0.8649689555168152,56037,29383,Unknown Artist,hans-memling
Early_Renaissance,Northern_Renaissance,0.8627831935882568,55655,29383,Unknown Artist,hans-memling
Early_Renaissance,Northern_Renaissance,0.8620560169219971,56892,29383,Unknown Artist,hans-memling
Early_Renaissance,Northern_Renaissance,0.860690176486969,56645,29383,Unknown Artist,hans-memling
Northern_Renaissance,High_Renaissance,0.9182696342468262,25485,23795,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9145135283470154,56604,23795,leonardo-da-vinci,raphael
Northern_Renaissance,High_Renaissance,0.9144816994667053,11580,23795,albrecht-durer,raphael
Northern_Renaissance,High_Renaissance,0.9105163812637329,4321,23795,albrecht-durer,raphael
Early_Renaissance,High_Renaissance,0.90670245885849,34366,23795,Unknown Artist,raphael
Mannerism_Late_Renaissance,Baroque,0.8467795252799988,35995,25465,titian,Unknown Artist
Early_Renaissance,Baroque,0.8373222351074219,56098,25465,Unknown Artist,Unknown Artist
Northern_Renaissance,Baroque,0.836745023727417,9947,25465,albrecht-durer,Unknown Artist
Northern_Renaissance,Baroque,0.8314810395240784,18131,25465,albrecht-durer,Unknown Artist
Northern_Renaissance,Baroque,0.8286890983581543,18007,25465,albrecht-durer,Unknown Artist
Early_Renaissance,High_Renaissance,0.9213196635246277,26915,36038,pietro-perugino,Unknown Artist
Early_Renaissance,High_Renaissance,0.9201456308364868,51425,36038,pietro-perugino,Unknown Artist
Early_Renaissance,High_Renaissance,0.9201456308364868,57024,36038,pietro-perugino,Unknown Artist
Early_Renaissance,High_Renaissance,0.9095758199691772,36902,36038,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8996012806892395,39535,36038,Unknown Artist,Unknown Artist
Early_Renaissance,Baroque,0.85084068775177,26869,35002,Unknown Artist,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.8429003953933716,29838,35002,Unknown Artist,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.8400809168815613,37090,35002,titian,bartolome-esteban-murillo
High_Renaissance,Baroque,0.8384774327278137,43369,35002,pietro-perugino,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.8381831645965576,36886,35002,tintoretto,bartolome-esteban-murillo
Early_Renaissance,High_Renaissance,0.9093329906463623,36902,55705,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8998276591300964,37430,55705,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8983190655708313,20738,55705,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8972517251968384,51425,55705,pietro-perugino,Unknown Artist
Early_Renaissance,High_Renaissance,0.8972517251968384,57024,55705,pietro-perugino,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.8726015090942383,56313,38248,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8612352013587952,55797,38248,titian,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8595402836799622,44140,38248,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.858561098575592,20501,38248,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8579168319702148,32165,38248,michelangelo,Unknown Artist
High_Renaissance,Baroque,0.894031822681427,23117,41723,titian,Unknown Artist
High_Renaissance,Baroque,0.8530803322792053,38990,41723,titian,Unknown Artist
High_Renaissance,Baroque,0.8515006303787231,50571,41723,titian,Unknown Artist
High_Renaissance,Baroque,0.8430761098861694,43369,41723,pietro-perugino,Unknown Artist
High_Renaissance,Baroque,0.8319463729858398,28565,41723,raphael,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.885076105594635,32986,47313,Unknown Artist,paolo-veronese
Early_Renaissance,Mannerism_Late_Renaissance,0.880796492099762,37577,47313,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8675476312637329,48685,47313,Unknown Artist,paolo-veronese
Early_Renaissance,Mannerism_Late_Renaissance,0.8625323176383972,51437,47313,Unknown Artist,paolo-veronese
Early_Renaissance,Mannerism_Late_Renaissance,0.8559706807136536,32292,47313,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.9211097359657288,49571,56268,titian,titian
Northern_Renaissance,Mannerism_Late_Renaissance,0.9062590599060059,34927,56268,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8955578207969666,56786,56268,raphael,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8942668437957764,28916,56268,Unknown Artist,titian
Northern_Renaissance,Mannerism_Late_Renaissance,0.8933000564575195,56506,56268,Unknown Artist,titian
Early_Renaissance,High_Renaissance,0.8932675123214722,33443,34573,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8910292387008667,23386,34573,fra-angelico,michelangelo
Early_Renaissance,High_Renaissance,0.8862431645393372,51789,34573,fra-angelico,michelangelo
Early_Renaissance,High_Renaissance,0.8856685161590576,35109,34573,fra-angelico,michelangelo
Early_Renaissance,High_Renaissance,0.880630373954773,48154,34573,fra-angelico,michelangelo
High_Renaissance,Baroque,0.8937698602676392,20579,56840,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.8790634274482727,32705,56840,raphael,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8714223504066467,56565,56840,paolo-veronese,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8702716827392578,56803,56840,titian,Unknown Artist
High_Renaissance,Baroque,0.8680392503738403,37872,56840,raphael,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8916332125663757,10124,56035,albrecht-durer,titian
Northern_Renaissance,High_Renaissance,0.8881570100784302,7460,56035,albrecht-durer,titian
Northern_Renaissance,High_Renaissance,0.8871446847915649,18134,56035,albrecht-durer,titian
Northern_Renaissance,High_Renaissance,0.8860963582992554,5376,56035,albrecht-durer,titian
Northern_Renaissance,High_Renaissance,0.8800965547561646,3517,56035,albrecht-durer,titian
Early_Renaissance,Northern_Renaissance,0.8725486993789673,22126,11750,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8570336699485779,38247,11750,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8523181676864624,55848,11750,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8464553356170654,55863,11750,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8463947176933289,38887,11750,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.9171158075332642,56378,28394,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8987627029418945,26841,28394,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8975845575332642,36425,28394,raphael,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8973751068115234,32409,28394,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8965246081352234,56320,28394,raphael,Unknown Artist
Early_Renaissance,High_Renaissance,0.9026944041252136,55920,55906,pietro-perugino,pietro-perugino
Early_Renaissance,High_Renaissance,0.9002678394317627,55818,55906,fra-angelico,pietro-perugino
Early_Renaissance,High_Renaissance,0.9002072811126709,50875,55906,fra-angelico,pietro-perugino
Early_Renaissance,High_Renaissance,0.8997138142585754,30201,55906,pietro-perugino,pietro-perugino
Early_Renaissance,High_Renaissance,0.8992083668708801,56451,55906,Unknown Artist,pietro-perugino
High_Renaissance,Northern_Renaissance,0.8551781177520752,29774,55921,raphael,hans-holbein-the-younger
Early_Renaissance,Northern_Renaissance,0.8492984771728516,56057,55921,Unknown Artist,hans-holbein-the-younger
High_Renaissance,Northern_Renaissance,0.8489843606948853,49962,55921,Unknown Artist,hans-holbein-the-younger
Early_Renaissance,Northern_Renaissance,0.8454834818840027,55624,55921,Unknown Artist,hans-holbein-the-younger
Early_Renaissance,Northern_Renaissance,0.8439332842826843,29617,55921,Unknown Artist,hans-holbein-the-younger
Northern_Renaissance,Mannerism_Late_Renaissance,0.8671901226043701,49294,49700,hans-memling,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8274608254432678,45243,49700,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8182368278503418,48517,49700,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8014603853225708,36093,49700,titian,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8012678623199463,39021,49700,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8747366666793823,56539,33110,Unknown Artist,paolo-veronese
Early_Renaissance,Mannerism_Late_Renaissance,0.8571029305458069,26915,33110,pietro-perugino,paolo-veronese
Early_Renaissance,Mannerism_Late_Renaissance,0.8546256422996521,36364,33110,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8545153141021729,55690,33110,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8484787940979004,31887,33110,Unknown Artist,paolo-veronese
Mannerism_Late_Renaissance,Baroque,0.8780764937400818,23196,19721,el-greco,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8778630495071411,39923,19721,tintoretto,peter-paul-rubens
Early_Renaissance,Baroque,0.8730791211128235,25846,19721,Unknown Artist,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.868998646736145,42704,19721,paolo-veronese,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.8642728924751282,55940,19721,tintoretto,peter-paul-rubens
Mannerism_Late_Renaissance,Rococo,0.895903468132019,43871,24028,el-greco,Unknown Artist
Northern_Renaissance,Rococo,0.8920082449913025,30414,24028,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Rococo,0.8836682438850403,55901,24028,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Rococo,0.8795508146286011,30641,24028,el-greco,Unknown Artist
Northern_Renaissance,Rococo,0.8778024315834045,22975,24028,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8742756843566895,56797,56675,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8638622164726257,56778,56675,hans-holbein-the-younger,Unknown Artist
Early_Renaissance,High_Renaissance,0.8616108894348145,44319,56675,fra-angelico,Unknown Artist
Early_Renaissance,High_Renaissance,0.8607619404792786,40107,56675,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.860508918762207,38412,56675,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.889641523361206,56862,38196,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8887979984283447,25182,38196,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8797037601470947,49571,38196,titian,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8738740682601929,39051,38196,titian,titian
Early_Renaissance,Mannerism_Late_Renaissance,0.8630627989768982,47861,38196,Unknown Artist,titian
Early_Renaissance,High_Renaissance,0.8654255270957947,57022,33000,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8618525266647339,56992,33000,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.860817015171051,33443,33000,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8589164614677429,49496,33000,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8582465052604675,56697,33000,Unknown Artist,michelangelo
Early_Renaissance,Northern_Renaissance,0.9165006875991821,24726,56556,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8955270648002625,55705,56556,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8942636847496033,55624,56556,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8922576308250427,56503,56556,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8855684995651245,30747,56556,Unknown Artist,hieronymus-bosch
Early_Renaissance,High_Renaissance,0.868462324142456,56309,56370,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8580398559570312,53091,56370,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8565396666526794,30850,56370,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8554884791374207,42889,56370,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8542509078979492,40342,56370,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8996012806892395,36038,39535,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8822648525238037,29403,39535,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8797193765640259,56918,39535,raphael,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8781604170799255,33321,39535,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8766564130783081,24831,39535,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8682684302330017,56429,57006,leonardo-da-vinci,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8611932992935181,56703,57006,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8540672063827515,30296,57006,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8420568704605103,26594,57006,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8414850234985352,38461,57006,Unknown Artist,hieronymus-bosch
